timestamp,heart_rate,steps,sleep_deep_minutes,sleep_light_minutes,sleep_rem_minutes,sleep_awakenings,hrv_rmssd,hrv_coverage,primary_non_step_activity_N/A,caffeine_user_N/A,reports_high_stress_N/A,hour,hr_rolling_avg,hr_rolling_std
2025-07-04 18:10:28+00:00,179,13,0,0,0,0,0,0,1.0,1.0,1.0,18,163.768115942029,15.59865699584298
2025-07-04 18:10:31+00:00,179,13,0,0,0,0,0,0,1.0,1.0,1.0,18,164.46715328467153,14.914487180789889
2025-07-04 18:10:34+00:00,179,13,0,0,0,0,0,0,1.0,1.0,1.0,18,164.8832116788321,14.510678468258568
2025-07-04 18:10:36+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,165.5735294117647,13.795668860288693
2025-07-04 18:10:39+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,165.9485294117647,13.483773432144478
2025-07-04 18:10:40+00:00,181,13,0,0,0,0,0,0,1.0,1.0,1.0,18,166.3235294117647,13.182413847937475
2025-07-04 18:10:43+00:00,181,13,0,0,0,0,0,0,1.0,1.0,1.0,18,166.68382352941177,12.904034514589538
2025-07-04 18:10:44+00:00,182,13,0,0,0,0,0,0,1.0,1.0,1.0,18,167.03676470588235,12.657545305427366
2025-07-04 18:10:47+00:00,182,13,0,0,0,0,0,0,1.0,1.0,1.0,18,167.375,12.434681189970284
2025-07-04 18:10:50+00:00,182,13,0,0,0,0,0,0,1.0,1.0,1.0,18,167.7058823529412,12.217242003764733
2025-07-04 18:10:51+00:00,181,13,0,0,0,0,0,0,1.0,1.0,1.0,18,168.02941176470588,11.978339201312098
2025-07-04 18:10:54+00:00,181,13,0,0,0,0,0,0,1.0,1.0,1.0,18,168.55555555555554,11.52975816671741
2025-07-04 18:10:57+00:00,181,13,0,0,0,0,0,0,1.0,1.0,1.0,18,168.85925925925926,11.30985764915391
2025-07-04 18:10:59+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,169.14814814814815,11.08886662210636
2025-07-04 18:11:01+00:00,178,13,0,0,0,0,0,0,1.0,1.0,1.0,18,169.5820895522388,10.730673137170044
2025-07-04 18:11:03+00:00,177,13,0,0,0,0,0,0,1.0,1.0,1.0,18,169.8134328358209,10.55110578279433
2025-07-04 18:11:05+00:00,176,13,0,0,0,0,0,0,1.0,1.0,1.0,18,169.85925925925926,10.525139034042024
2025-07-04 18:11:08+00:00,176,13,0,0,0,0,0,0,1.0,1.0,1.0,18,170.2537313432836,10.174926108362607
2025-07-04 18:11:11+00:00,177,13,0,0,0,0,0,0,1.0,1.0,1.0,18,170.47014925373134,10.005029035064947
2025-07-04 18:11:12+00:00,178,13,0,0,0,0,0,0,1.0,1.0,1.0,18,170.69402985074626,9.832604663321238
2025-07-04 18:11:15+00:00,178,13,0,0,0,0,0,0,1.0,1.0,1.0,18,171.11278195488723,9.421649903226264
2025-07-04 18:11:18+00:00,179,13,0,0,0,0,0,0,1.0,1.0,1.0,18,171.3609022556391,9.186896420790406
2025-07-04 18:11:20+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,171.6315789473684,8.90052235801422
2025-07-04 18:11:23+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,171.90225563909775,8.596039135138815
2025-07-04 18:11:24+00:00,179,13,0,0,0,0,0,0,1.0,1.0,1.0,18,172.15037593984962,8.314368942866375
2025-07-04 18:11:27+00:00,179,13,0,0,0,0,0,0,1.0,1.0,1.0,18,172.3984962406015,8.01508034101891
2025-07-04 18:11:30+00:00,177,13,0,0,0,0,0,0,1.0,1.0,1.0,18,172.79545454545453,7.484068204589169
2025-07-04 18:11:33+00:00,177,13,0,0,0,0,0,0,1.0,1.0,1.0,18,173.0,7.2206235589488434
2025-07-04 18:11:36+00:00,178,13,0,0,0,0,0,0,1.0,1.0,1.0,18,173.35114503816794,6.792443385132753
2025-07-04 18:11:39+00:00,179,13,0,0,0,0,0,0,1.0,1.0,1.0,18,173.54198473282443,6.592839404614874
2025-07-04 18:11:41+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,173.72519083969465,6.433151441027382
2025-07-04 18:11:44+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,174.02307692307693,6.151152138387351
2025-07-04 18:11:47+00:00,180,13,0,0,0,0,0,0,1.0,1.0,1.0,18,174.19230769230768,6.007871005024144
2025-07-04 18:11:49+00:00,181,13,0,0,0,0,0,0,1.0,1.0,1.0,18,174.24427480916032,6.014203193014669
2025-07-04 18:11:52+00:00,181,13,0,0,0,0,0,0,1.0,1.0,1.0,18,174.4198473282443,5.870335069019277
2025-07-04 18:11:53+00:00,182,13,0,0,0,0,0,0,1.0,1.0,1.0,18,174.6030534351145,5.7266977856163646
2025-07-04 18:11:55+00:00,183,13,0,0,0,0,0,0,1.0,1.0,1.0,18,174.66666666666666,5.751424206839281
2025-07-04 18:11:57+00:00,184,13,0,0,0,0,0,0,1.0,1.0,1.0,18,174.86363636363637,5.6199925664367
2025-07-04 18:12:00+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,175.06060606060606,5.47828130365647
2025-07-04 18:12:02+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,175.25757575757575,5.362609043876602
2025-07-04 18:12:04+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,175.45454545454547,5.198889541378819
2025-07-04 18:12:07+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,175.65151515151516,5.022065583487571
2025-07-04 18:12:10+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,175.83333333333334,4.883633153035502
2025-07-04 18:12:13+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,176.12213740458014,4.589323564629551
2025-07-04 18:12:16+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,176.3846153846154,4.317594462641858
2025-07-04 18:12:19+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,176.53076923076924,4.215490925701328
2025-07-04 18:12:20+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,176.57251908396947,4.226346912012257
2025-07-04 18:12:23+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,176.7923076923077,4.0110238671215335
2025-07-04 18:12:24+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,176.8923076923077,3.951736256300846
2025-07-04 18:12:27+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.0,3.8699798689313267
2025-07-04 18:12:29+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.09230769230768,3.796052935481108
2025-07-04 18:12:31+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.19230769230768,3.725246266951986
2025-07-04 18:12:33+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.27692307692308,3.662115677341973
2025-07-04 18:12:36+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.35384615384615,3.612771356626293
2025-07-04 18:12:37+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.43076923076924,3.5827720018914335
2025-07-04 18:12:40+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.5,3.5639234542121385
2025-07-04 18:12:43+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.64341085271317,3.4883700742723933
2025-07-04 18:12:45+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.73643410852713,3.415313354578576
2025-07-04 18:12:47+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.8294573643411,3.366015891878889
2025-07-04 18:12:48+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.86923076923077,3.3834720516820074
2025-07-04 18:12:50+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,177.96153846153845,3.3857976197125055
2025-07-04 18:12:52+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.06923076923076,3.3853044509007106
2025-07-04 18:12:55+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.1769230769231,3.3813565109860266
2025-07-04 18:12:56+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.23664122137404,3.43697555117938
2025-07-04 18:12:58+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.35114503816794,3.4102191766123204
2025-07-04 18:13:01+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.48461538461538,3.4036793028347696
2025-07-04 18:13:04+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.56923076923076,3.4279708137185287
2025-07-04 18:13:06+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.64615384615385,3.436830923647273
2025-07-04 18:13:09+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.72307692307692,3.443937229005862
2025-07-04 18:13:10+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.8,3.4267529322668375
2025-07-04 18:13:12+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.8091603053435,3.415157398803959
2025-07-04 18:13:13+00:00,177,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.83969465648855,3.380525207000296
2025-07-04 18:13:15+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.87022900763358,3.3360431341922667
2025-07-04 18:13:17+00:00,175,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.89312977099237,3.2986055524429796
2025-07-04 18:13:20+00:00,175,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.91603053435114,3.260576088625303
2025-07-04 18:13:21+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.8939393939394,3.258008513970025
2025-07-04 18:13:24+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.95419847328245,3.2102302707064316
2025-07-04 18:13:25+00:00,178,9,0,0,0,0,0,0,1.0,1.0,1.0,18,178.9770992366412,3.1924566109876173
2025-07-04 18:13:28+00:00,178,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.00763358778627,3.163484406105315
2025-07-04 18:13:31+00:00,178,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.0381679389313,3.1339446270333045
2025-07-04 18:13:33+00:00,179,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.08396946564886,3.088535047139202
2025-07-04 18:13:35+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.12977099236642,3.0568886810899114
2025-07-04 18:13:38+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.17557251908397,3.0242123348912875
2025-07-04 18:13:41+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.26923076923077,2.951253738394459
2025-07-04 18:13:44+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.3230769230769,2.9180416726330707
2025-07-04 18:13:46+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.34351145038167,2.9161908567880457
2025-07-04 18:13:49+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.43846153846152,2.871954325138165
2025-07-04 18:13:50+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.4923076923077,2.8726082841361444
2025-07-04 18:13:52+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.5267175572519,2.888513709551366
2025-07-04 18:13:54+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.6153846153846,2.913174073779508
2025-07-04 18:13:57+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.6769230769231,2.9418535121490383
2025-07-04 18:13:58+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.70992366412213,2.954757700884345
2025-07-04 18:14:01+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.76335877862596,2.950442107839157
2025-07-04 18:14:03+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.82442748091603,2.9547378278153684
2025-07-04 18:14:05+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.84848484848484,2.956387439817405
2025-07-04 18:14:07+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.9090909090909,2.9794577749615248
2025-07-04 18:14:09+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,179.96212121212122,2.989562767752528
2025-07-04 18:14:12+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.02272727272728,2.9897175160372766
2025-07-04 18:14:15+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.08333333333334,2.9474835085142534
2025-07-04 18:14:17+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.12878787878788,2.898816033709928
2025-07-04 18:14:19+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.17424242424244,2.848586664728296
2025-07-04 18:14:21+00:00,179,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.1654135338346,2.839602114467571
2025-07-04 18:14:23+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.21052631578948,2.788104144535935
2025-07-04 18:14:26+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.25563909774436,2.767928158910649
2025-07-04 18:14:28+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.30075187969925,2.763355893459206
2025-07-04 18:14:30+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.34586466165413,2.774464493168754
2025-07-04 18:14:33+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.38636363636363,2.8003481988107
2025-07-04 18:14:36+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.42424242424244,2.801638593911611
2025-07-04 18:14:38+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.43939393939394,2.7938251863270764
2025-07-04 18:14:40+00:00,177,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.4469696969697,2.7830303488505055
2025-07-04 18:14:42+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.43939393939394,2.7938251863270764
2025-07-04 18:14:45+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.4318181818182,2.8045578547191847
2025-07-04 18:14:48+00:00,178,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.4732824427481,2.7799508691486374
2025-07-04 18:14:49+00:00,179,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.46212121212122,2.7722873489926902
2025-07-04 18:14:51+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.4848484848485,2.755936959796126
2025-07-04 18:14:53+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.53030303030303,2.73076728845421
2025-07-04 18:14:55+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.57575757575756,2.721475834780051
2025-07-04 18:14:57+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.62878787878788,2.7194670083505033
2025-07-04 18:15:00+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.67424242424244,2.725329904012331
2025-07-04 18:15:03+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.71969696969697,2.730417841053773
2025-07-04 18:15:05+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.77272727272728,2.745130064309143
2025-07-04 18:15:07+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.83333333333334,2.7716301777334604
2025-07-04 18:15:09+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.8939393939394,2.774633118584744
2025-07-04 18:15:12+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.95454545454547,2.7763000155652375
2025-07-04 18:15:15+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.04580152671755,2.762002048158899
2025-07-04 18:15:16+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.08333333333334,2.78502447440566
2025-07-04 18:15:18+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.13636363636363,2.792500117244469
2025-07-04 18:15:20+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.1818181818182,2.806258495790958
2025-07-04 18:15:22+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.21969696969697,2.8103255466844335
2025-07-04 18:15:25+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.26717557251908,2.8225041458667026
2025-07-04 18:15:26+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.29007633587787,2.807924362367936
2025-07-04 18:15:28+00:00,177,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.27480916030535,2.825851635026549
2025-07-04 18:15:30+00:00,172,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.20454545454547,2.928508560191389
2025-07-04 18:15:33+00:00,172,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.15151515151516,3.030342354571748
2025-07-04 18:15:36+00:00,173,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.1145038167939,3.1172996730809786
2025-07-04 18:15:37+00:00,172,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.04545454545453,3.205109557037114
2025-07-04 18:15:40+00:00,172,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.98473282442748,3.311947446667765
2025-07-04 18:15:43+00:00,172,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.91603053435114,3.403704244431133
2025-07-04 18:15:46+00:00,172,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.83969465648855,3.490243090245695
2025-07-04 18:15:49+00:00,174,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.77862595419847,3.5394264557720936
2025-07-04 18:15:51+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.73076923076923,3.5759499448720216
2025-07-04 18:15:53+00:00,177,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.70229007633588,3.577052195229902
2025-07-04 18:15:55+00:00,178,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.6793893129771,3.5847265222691895
2025-07-04 18:15:58+00:00,178,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.65648854961833,3.592237340879969
2025-07-04 18:15:59+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.65648854961833,3.592237340879969
2025-07-04 18:16:00+00:00,179,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.6439393939394,3.5814035709715095
2025-07-04 18:16:02+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.6590909090909,3.57435638886356
2025-07-04 18:16:05+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.7175572519084,3.550243348436605
2025-07-04 18:16:06+00:00,179,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.70454545454547,3.5398249759553555
2025-07-04 18:16:08+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.7348484848485,3.51628674823821
2025-07-04 18:16:10+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.74436090225564,3.504659528984519
2025-07-04 18:16:13+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.8030303030303,3.495775845548047
2025-07-04 18:16:16+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.8409090909091,3.492258713619851
2025-07-04 18:16:18+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.86363636363637,3.4899478927519385
2025-07-04 18:16:20+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.88636363636363,3.4940466866260014
2025-07-04 18:16:22+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.90977443609023,3.491241523135044
2025-07-04 18:16:24+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.96212121212122,3.517470688740365
2025-07-04 18:16:25+00:00,187,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.00751879699249,3.543017547561866
2025-07-04 18:16:28+00:00,187,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.06766917293234,3.5764284891625264
2025-07-04 18:16:29+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.1044776119403,3.58834507839417
2025-07-04 18:16:32+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.17164179104478,3.595164085676388
2025-07-04 18:16:33+00:00,187,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.2462686567164,3.6116698222026518
2025-07-04 18:16:36+00:00,187,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.3134328358209,3.6344589537257472
2025-07-04 18:16:37+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.34814814814814,3.6432692357335554
2025-07-04 18:16:40+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.4,3.6593776487272964
2025-07-04 18:16:41+00:00,185,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.43703703703704,3.670388582868272
2025-07-04 18:16:43+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.4558823529412,3.6633674996913417
2025-07-04 18:16:46+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.48529411764707,3.6676469277745873
2025-07-04 18:16:48+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.50735294117646,3.667669203391597
2025-07-04 18:16:51+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.52205882352942,3.6696289281716834
2025-07-04 18:16:52+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.5441176470588,3.675479604988114
2025-07-04 18:16:54+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.5735294117647,3.695106579796006
2025-07-04 18:16:57+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.57777777777778,3.720589478770407
2025-07-04 18:16:58+00:00,187,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.61764705882354,3.735830164118365
2025-07-04 18:17:01+00:00,187,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.63970588235293,3.758787815062994
2025-07-04 18:17:02+00:00,186,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.64705882352942,3.7663803465553967
2025-07-04 18:17:04+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.64705882352942,3.7663803465553967
2025-07-04 18:17:07+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.64705882352942,3.7663803465553967
2025-07-04 18:17:08+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.65693430656935,3.7542876589869736
2025-07-04 18:17:11+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.64963503649636,3.7506690400596647
2025-07-04 18:17:12+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.65217391304347,3.737074412759465
2025-07-04 18:17:13+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.64492753623188,3.7334564025748147
2025-07-04 18:17:15+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.6474820143885,3.720026705032764
2025-07-04 18:17:18+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.64028776978418,3.718358672966454
2025-07-04 18:17:21+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.63768115942028,3.731777191496759
2025-07-04 18:17:23+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.63768115942028,3.731777191496759
2025-07-04 18:17:25+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.65217391304347,3.7331659601750267
2025-07-04 18:17:28+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.66666666666666,3.7344975591573797
2025-07-04 18:17:29+00:00,184,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.69565217391303,3.7369894898654263
2025-07-04 18:17:31+00:00,183,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.71014492753622,3.738149935761539
2025-07-04 18:17:33+00:00,182,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.7246376811594,3.7353472677543884
2025-07-04 18:17:35+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.71223021582733,3.7246624286470107
2025-07-04 18:17:38+00:00,177,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.69565217391303,3.756471196325684
2025-07-04 18:17:40+00:00,174,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.64492753623188,3.8127728565851227
2025-07-04 18:17:42+00:00,171,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.568345323741,3.904754366459526
2025-07-04 18:17:44+00:00,169,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.4748201438849,4.0474198889120965
2025-07-04 18:17:46+00:00,168,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.38129496402877,4.205578909374936
2025-07-04 18:17:48+00:00,167,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.2608695652174,4.391937450225402
2025-07-04 18:17:50+00:00,168,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.14492753623188,4.528177353040012
2025-07-04 18:17:53+00:00,168,9,0,0,0,0,0,0,1.0,1.0,1.0,18,181.02173913043478,4.65208122531833
2025-07-04 18:17:54+00:00,169,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.93525179856115,4.746026000597376
2025-07-04 18:17:56+00:00,170,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.78985507246378,4.820050728968151
2025-07-04 18:17:58+00:00,172,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.69565217391303,4.864002580622283
2025-07-04 18:18:00+00:00,173,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.64028776978418,4.890107129968139
2025-07-04 18:18:01+00:00,174,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.5611510791367,4.908016376527478
2025-07-04 18:18:04+00:00,174,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.4820143884892,4.924579755450957
2025-07-04 18:18:07+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.42446043165467,4.929912274344582
2025-07-04 18:18:10+00:00,176,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.34782608695653,4.94739063260752
2025-07-04 18:18:11+00:00,177,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.32374100719426,4.937604634489254
2025-07-04 18:18:13+00:00,178,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.33333333333334,4.95134477541683
2025-07-04 18:18:15+00:00,179,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.35507246376812,4.9387499890614075
2025-07-04 18:18:17+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.3913043478261,4.917471878212316
2025-07-04 18:18:20+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.42753623188406,4.895831209150694
2025-07-04 18:18:21+00:00,181,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.46376811594203,4.881305647225846
2025-07-04 18:18:23+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.46043165467626,4.863746672707374
2025-07-04 18:18:26+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.5072463768116,4.86195775773655
2025-07-04 18:18:29+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.52173913043478,4.857408205152771
2025-07-04 18:18:32+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.53623188405797,4.852810789518289
2025-07-04 18:18:35+00:00,180,9,0,0,0,0,0,0,1.0,1.0,1.0,18,180.54744525547446,4.868824599839437
